event,timestamp,python3.11,ALL_TASKS,cpu,gpu,cycle,accumulated_time
inference,217.73,2299.82,2508.8,3210,6674,5,36304.35
inference,218.43,2478.31,2667.67,3287,5769,5,36522.78
inference,218.03,2497.52,2682.17,3298,5553,5,36740.81
inference,218.46,2477.94,2658.5,3305,5577,5,36959.27
inference,217.47,2488.66,2767.48,3513,5786,5,37176.74
inference,217.68,2252.87,2599.74,3257,6626,5,37394.42
inference,217.92,2499.1,2700.67,3249,5191,5,37612.34
inference,218.03,2509.8,2728.9,3321,6617,5,37830.369999999995
inference,218.05,2466.88,2677.22,3302,6563,5,38048.42
inference,218.12,2402.6,2599.49,3021,6714,5,38266.54
inference,217.63,2235.77,2422.39,3092,7111,5,38484.17
inference,218.41,2444.16,2656.7,3324,5969,5,38702.58
inference,218.67,2442.91,2626.35,3224,5732,5,38921.25
inference,217.6,2460.33,2749.81,3392,5675,5,39138.85
inference,218.0,2344.04,2534.0,3252,5790,5,39356.85
inference,217.88,2558.05,2758.72,3300,5775,5,39574.729999999996
inference,217.95,2520.68,2853.23,3505,6582,5,39792.68
inference,217.75,2389.4,2618.79,3330,6712,5,40010.43
inference,218.12,2529.66,2757.08,3338,6673,5,40228.549999999996
inference,218.03,2560.99,2746.85,3101,6707,5,40446.58
inference,217.29,2283.49,2463.82,3010,6660,5,40663.869999999995
inference,217.77,2366.83,2565.11,3274,6788,5,40881.64
inference,218.21,2410.82,2705.49,3437,6011,5,41099.85
inference,217.95,2495.32,2744.71,3345,5806,5,41317.799999999996
inference,217.95,2402.02,2583.44,3221,5919,5,41535.75
inference,217.99,2415.84,2597.36,3207,5827,5,41753.74
inference,217.46,2454.58,2634.72,3274,5918,5,41971.2
inference,218.04,2558.51,2785.96,3348,6700,5,42189.24
inference,217.91,2393.35,2575.2,3281,6728,5,42407.15
inference,217.84,2583.25,2760.03,3356,6723,5,42624.99
inference,218.75,2478.03,2708.51,3109,7193,5,42843.74
inference,217.8,2272.89,2566.56,3196,6633,5,43061.54
inference,217.63,2270.7,2499.72,3184,6818,5,43279.17
inference,218.57,2303.4,2479.85,3189,6474,5,43497.74
inference,218.56,2475.66,2653.21,3249,6016,5,43716.299999999996
inference,218.18,2388.81,2592.3,3250,5939,5,43934.479999999996
inference,217.69,2439.79,2671.38,3326,5968,5,44152.17
inference,218.06,2470.45,2658.62,3242,6073,5,44370.229999999996
inference,217.37,2373.77,2558.96,3280,6177,5,44587.6
inference,217.88,2536.39,2715.19,3305,6919,5,44805.479999999996
inference,218.38,2536.29,2730.55,3320,6848,5,45023.86
inference,218.3,2426.78,2650.11,3344,7272,5,45242.159999999996
inference,218.53,2518.23,2701.58,3075,6803,5,45460.69
inference,217.6,2209.62,2393.75,2960,6878,5,45678.29
inference,218.15,2240.51,2428.49,3113,6981,5,45896.44
inference,219.44,2344.83,2659.15,3450,6436,5,46115.88
inference,219.09,2374.68,2615.24,3300,6120,5,46334.97
inference,218.24,2374.0,2558.32,3189,6116,5,46553.21
inference,218.74,2458.65,2644.36,3214,6099,5,46771.95
inference,218.6,2379.41,2569.27,3266,6112,5,46990.549999999996
inference,218.06,2501.51,2921.97,3751,6409,5,47208.61
inference,218.15,2377.05,2577.44,3305,7305,5,47426.76
inference,218.54,2343.58,2632.09,3189,6899,5,47645.299999999996
inference,218.36,2395.87,2578.77,3284,6333,5,47863.659999999996
inference,218.4,2488.77,2676.51,3251,6938,5,48082.06
inference,218.38,2349.92,2532.17,2976,7390,5,48300.44
inference,217.55,2206.86,2400.0,2997,7001,5,48517.99
inference,218.25,2234.44,2461.04,3194,7042,5,48736.24
inference,219.63,2331.93,2516.15,3219,6602,5,48955.869999999995
inference,219.33,2417.91,2629.06,3251,6188,5,49175.2
inference,218.38,2333.52,2520.43,3150,6214,5,49393.58
inference,218.79,2321.02,2511.15,3236,6255,5,49612.369999999995
inference,218.66,2315.42,2552.08,3178,6257,5,49831.03
inference,217.48,2333.73,2541.08,3269,6595,5,50048.51
inference,218.41,2480.89,2701.05,3287,7063,5,50266.92
inference,218.3,2316.83,2505.32,3207,7472,5,50485.22
inference,218.35,2469.49,2658.3,3220,7018,5,50703.57
inference,217.99,2485.99,2680.49,3147,7053,5,50921.56
inference,217.92,2219.64,2452.07,3024,7111,5,51139.479999999996
inference,217.75,2195.16,2382.49,2962,7416,5,51357.229999999996
inference,218.43,2172.57,2358.09,3081,7343,5,51575.659999999996
inference,220.01,2377.87,2538.07,3182,6368,5,51795.67
inference,219.33,2356.09,2549.13,3205,6327,5,52015.0
tokenizer,216.64,0.73,188.11,134,0,6,0.0
tokenizer,235.99,0.44,91.45,110,0,6,235.99
tokenizer,233.99,0.33,121.15,154,0,6,469.98
tokenizer,236.78,0.3,79.53,110,51,6,706.76
tokenizer,233.98,146.23,242.86,410,0,6,940.7400000000001
model load,217.56,0.6,208.92,156,18,6,1158.3000000000002
model load,237.01,0.51,91.09,114,18,6,1395.31
model load,231.65,0.31,132.55,155,0,6,1626.96
model load,236.53,0.31,75.79,106,0,6,1863.4900000000002
model load,232.06,47.63,150.38,293,0,6,2095.55
model load,229.9,357.38,12952.86,15324,0,6,2325.4500000000003
model load,219.24,9563.99,10044.95,12456,0,6,2544.69
model load,218.22,3749.2,4215.85,8019,78,6,2762.9100000000003
model load,217.67,3736.88,4253.08,8338,92,6,2980.58
model load,217.43,3943.31,4494.17,9240,74,6,3198.01
model load,218.03,3903.77,4471.96,9146,74,6,3416.04
model load,219.32,3583.36,4092.57,8225,55,6,3635.36
model load,218.48,4203.27,4764.59,9525,105,6,3853.84
model load,219.25,3595.43,4144.5,8264,69,6,4073.0899999999997
model load,218.28,4062.2,4670.81,9268,119,6,4291.37
model load,217.15,3532.24,4028.09,7948,105,6,4508.5199999999995
model load,217.82,4159.26,4712.8,9531,101,6,4726.339999999999
model load,219.16,3377.01,3932.96,7734,64,6,4945.5
model load,218.94,4052.53,4604.29,9395,59,6,5164.44
model load,218.44,3639.7,4145.11,8062,91,6,5382.88
model load,218.23,3933.34,4511.1,9320,60,6,5601.11
model load,218.44,3635.02,4103.52,8190,128,6,5819.549999999999
model load,217.06,4140.66,4835.63,9666,60,6,6036.61
model load,217.59,3468.28,4017.76,7758,129,6,6254.2
model load,216.67,3003.53,3817.31,8718,69,6,6470.87
model load,217.92,2976.48,3783.37,8590,9,6,6688.79
model load,217.8,3047.61,3800.96,9082,55,6,6906.589999999999
model load,218.25,3156.68,3932.37,9443,18,6,7124.839999999999
model load,217.76,2588.74,3312.87,7210,73,6,7342.599999999999
model load,217.48,2624.86,3261.88,6952,18,6,7560.08
model load,218.46,2366.27,3203.13,6633,37,6,7778.54
model load,219.02,2907.32,4004.87,9195,14,6,7997.56
model load,216.89,3043.64,4213.25,9784,50,6,8214.45
model load,220.58,1664.24,3712.44,8432,41,6,8435.03
model load,233.31,50.35,2506.58,4822,59,6,8668.34
model load,367.24,36.88,1721.13,3055,0,6,9035.58
model load,412.16,1875.18,1534.58,3363,3,6,9447.74
model load,255.31,2088.61,2907.44,6310,53,6,9703.050000000001
model load,217.16,3207.07,3985.03,9606,31,6,9920.210000000001
model load,216.93,3044.92,3787.52,8934,23,6,10137.140000000001
model load,217.9,3179.41,3944.0,9045,37,6,10355.04
model load,217.14,2301.69,3754.94,7599,18,6,10572.18
model load,219.57,3150.02,4253.77,9582,78,6,10791.75
model load,218.61,2767.62,3634.01,8380,27,6,11010.36
model load,218.73,2858.18,3965.31,8824,69,6,11229.09
model load,220.87,534.22,2272.92,5429,18,6,11449.960000000001
model load,235.25,1734.62,2841.09,6074,0,6,11685.210000000001
model load,218.83,1569.19,3761.3,8331,43,6,11904.04
model load,266.64,1243.19,1887.88,3559,73,6,12170.68
model load,217.51,5564.13,5994.46,8303,4,6,12388.19
model load,217.12,1387.68,2614.33,4422,133,6,12605.310000000001
model load,218.06,2982.21,3740.46,9117,64,6,12823.37
model load,218.79,2519.73,3351.19,7226,14,6,13042.16
model load,217.92,359.2,689.15,1010,41,6,13260.08
pipeline load,216.5,0.74,315.33,291,0,6,13476.58
pipeline load,236.36,0.41,140.46,203,0,6,13712.94
pipeline load,235.59,0.37,189.4,233,0,6,13948.53
pipeline load,225.95,0.42,193.48,270,34,6,14174.480000000001
inference,217.53,1088.07,1567.5,2018,0,6,14392.01
inference,217.36,1130.37,1574.48,2047,0,6,14609.37
inference,217.07,1041.98,1288.28,1797,0,6,14826.44
inference,216.87,1163.74,1475.33,1918,60,6,15043.310000000001
inference,216.98,1196.29,1539.86,2028,203,6,15260.29
inference,216.84,1071.21,1323.98,1803,221,6,15477.130000000001
inference,217.35,1228.99,1471.51,1932,0,6,15694.480000000001
inference,217.19,1222.65,1464.91,1984,709,6,15911.67
inference,217.18,1134.6,1899.25,2422,1036,6,16128.85
inference,217.08,1329.09,1563.67,2018,83,6,16345.93
inference,217.03,1061.98,1306.84,1829,986,6,16562.96
inference,216.99,1265.32,1513.99,1972,88,6,16779.95
inference,217.47,1526.79,1851.51,2382,677,6,16997.420000000002
inference,217.87,1428.83,1699.95,2410,3030,6,17215.29
inference,218.28,2395.04,2753.86,4357,1019,6,17433.57
inference,217.02,2515.58,3025.0,4004,3060,6,17650.59
inference,217.9,2719.74,2966.04,3717,5253,6,17868.49
inference,217.29,2877.57,3136.42,3935,7407,6,18085.78
inference,218.04,2503.19,2758.38,3628,8054,6,18303.82
inference,218.35,2733.41,3060.57,3852,6710,6,18522.170000000002
inference,217.14,2824.02,3087.42,3938,7492,6,18739.31
inference,217.86,2315.78,2593.96,3406,7594,6,18957.170000000002
inference,217.83,2835.57,3091.47,3613,6426,6,19175.0
inference,218.03,2620.25,2829.42,3788,8392,6,19393.03
inference,218.01,2564.08,2788.16,3573,6806,6,19611.04
inference,217.57,2876.08,3069.79,3764,6839,6,19828.61
inference,218.21,2485.26,2667.5,3405,8043,6,20046.82
inference,218.37,2823.21,3185.6,4044,6100,6,20265.190000000002
inference,217.86,2527.63,3313.74,4007,8577,6,20483.05
inference,217.66,2689.58,2905.18,3427,6137,6,20700.71
inference,217.88,2698.61,2908.72,3759,7852,6,20918.59
inference,218.44,2604.63,2813.12,3319,6371,6,21137.03
inference,217.71,2609.79,2797.97,3730,7554,6,21354.74
inference,218.06,2574.52,2758.11,3219,6541,6,21572.8
inference,217.48,2718.05,2907.97,3747,7411,6,21790.28
inference,218.15,2477.66,2706.0,3227,7104,6,22008.43
inference,217.54,2681.38,2872.22,3678,7059,6,22225.97
inference,218.23,2539.21,2713.71,3276,7190,6,22444.2
inference,217.77,2759.52,3134.1,3876,7006,6,22661.97
inference,218.27,2501.8,2683.94,3303,7375,6,22880.24
inference,217.49,2701.28,2924.61,3752,6826,6,23097.73
inference,218.24,2493.62,2677.03,3267,7623,6,23315.97
inference,217.9,2447.35,2696.27,3414,6736,6,23533.87
inference,217.98,2633.92,2817.13,3188,6751,6,23751.850000000002
inference,217.84,2492.89,2729.12,3677,7606,6,23969.690000000002
inference,217.25,2652.97,2841.1,3590,5063,6,24186.940000000002
inference,218.21,2455.27,2642.44,3025,7692,6,24405.15
inference,217.52,2560.6,2773.73,3526,6686,6,24622.670000000002
inference,217.99,2809.43,3004.73,3482,5774,6,24840.66
inference,218.08,2323.85,2545.81,3054,8005,6,25058.74
inference,218.08,2580.35,2762.99,3609,5833,6,25276.82
inference,218.49,2866.74,3045.29,3364,6438,6,25495.31
inference,217.78,2369.8,2549.41,3150,7621,6,25713.09
inference,217.74,2593.64,2781.08,3426,5542,6,25930.83
inference,218.09,2687.64,2925.68,3292,6862,6,26148.920000000002
inference,217.6,2451.96,2628.68,3369,8024,6,26366.52
inference,217.93,2688.87,3169.95,3579,5014,6,26584.45
inference,218.09,2580.11,2825.82,3274,7195,6,26802.54
inference,217.44,2399.28,2587.74,3366,7543,6,27019.98
inference,217.86,2616.6,2812.35,3511,5303,6,27237.84
inference,218.22,2648.75,2878.68,3299,6931,6,27456.06
inference,217.34,2379.72,2565.03,3313,7593,6,27673.4
inference,217.67,2630.86,2824.04,3583,5627,6,27891.07
inference,218.04,2693.99,2885.59,3343,7043,6,28109.11
inference,217.78,2295.11,2510.78,3205,7609,6,28326.89
inference,216.77,2687.07,2904.05,3524,5556,6,28543.66
inference,218.17,2678.88,2871.97,3341,6984,6,28761.83
inference,217.44,2303.46,2487.93,3233,7682,6,28979.27
inference,217.45,2660.22,2853.94,3573,5864,6,29196.72
inference,217.99,2705.22,2984.44,3353,6788,6,29414.71
inference,217.22,2079.21,2399.1,3135,7794,6,29631.93
inference,217.71,2418.07,2734.74,3491,6104,6,29849.64
inference,217.44,2696.15,2926.37,3537,5167,6,30067.08
inference,218.0,2389.63,2579.83,3092,7915,6,30285.08
inference,217.85,2510.35,2748.6,3456,7440,6,30502.93
inference,217.54,2679.9,2874.9,3494,5265,6,30720.47
inference,218.19,2325.03,2519.24,3098,7782,6,30938.66
inference,218.76,2501.51,2743.61,3474,7810,6,31157.420000000002
inference,217.85,2617.72,2811.63,3466,5773,6,31375.27
inference,218.02,2338.2,2519.21,2945,7973,6,31593.29
inference,217.74,2482.62,2678.21,3518,7357,6,31811.030000000002
inference,218.09,2815.9,3029.39,3540,5938,6,32029.12
inference,217.89,2444.44,2629.09,3043,7859,6,32247.010000000002
inference,217.42,2263.22,2496.84,3183,6733,6,32464.43
inference,218.04,2518.95,2706.58,3339,6090,6,32682.47
inference,217.76,2523.55,2713.11,3375,5320,6,32900.23
inference,217.43,2461.18,2682.04,3385,5359,6,33117.66
inference,218.27,2623.76,2799.25,3340,6526,6,33335.93
inference,217.96,2629.79,2824.24,3473,6639,6,33553.89
inference,217.97,2353.85,2534.71,2977,6639,6,33771.86
inference,217.61,2279.44,2512.12,3267,6689,6,33989.47
inference,218.61,2483.16,2668.3,3289,5891,6,34208.08
inference,218.11,2447.37,2628.62,3306,5389,6,34426.19
inference,217.71,2559.55,2753.35,3321,5428,6,34643.9
inference,218.06,2555.11,2733.61,3343,6146,6,34861.96
inference,218.03,2529.31,2743.05,3403,6975,6,35079.99
inference,217.8,2488.41,2667.61,2975,6742,6,35297.79
inference,217.43,2211.26,2437.11,3150,6671,6,35515.22
inference,218.5,2433.02,2600.53,3249,6319,6,35733.72
inference,217.81,2495.97,2675.49,3278,5478,6,35951.53
inference,218.27,2500.52,2689.01,3354,5518,6,36169.8
inference,217.32,2528.63,2813.95,3488,5571,6,36387.12
inference,217.87,2442.15,2700.12,3456,6479,6,36604.99
inference,218.03,2578.51,2758.06,3371,6614,6,36823.020000000004
inference,218.17,2644.5,2825.14,3181,6627,6,37041.19
inference,218.31,2216.03,2393.48,2964,7040,6,37259.5
inference,218.62,2370.29,2595.77,3334,6610,6,37478.12
inference,218.27,2430.53,2626.41,3280,5654,6,37696.39
inference,217.65,2509.82,2690.84,3313,5608,6,37914.04
inference,218.11,2504.98,2729.94,3324,5628,6,38132.15
inference,217.78,2219.56,2553.41,3279,5928,6,38349.93
inference,217.22,2541.19,2724.75,3269,5744,6,38567.15
inference,218.12,2424.02,2605.65,3315,6606,6,38785.270000000004
inference,218.09,2542.67,2768.47,3370,6675,6,39003.36
inference,218.05,2536.05,2720.39,3270,6644,6,39221.41
inference,217.69,2387.22,2670.61,3119,6586,6,39439.1
inference,217.5,2267.28,2466.14,3205,6684,6,39656.6
inference,218.36,2437.89,2609.29,3261,6437,6,39874.96
inference,218.26,2410.72,2646.14,3317,5724,6,40093.22
inference,218.47,2410.61,2588.75,3232,5842,6,40311.69
inference,218.11,2552.01,2926.45,3599,5767,6,40529.8
inference,217.89,2446.64,2630.61,3291,5823,6,40747.69
inference,216.93,2396.91,2584.98,3333,5962,6,40964.62
inference,217.97,2552.42,2732.45,3335,6638,6,41182.590000000004
inference,218.1,2551.96,2736.37,3324,7084,6,41400.69
inference,218.0,2551.12,2791.02,3404,6657,6,41618.69
inference,217.8,2390.25,2566.75,3035,6794,6,41836.49
inference,217.2,2244.12,2419.91,3007,6690,6,42053.69
inference,218.35,2324.81,2507.46,3233,6819,6,42272.04
inference,218.52,2393.17,2601.44,3281,5871,6,42490.56
inference,218.06,2484.84,2686.1,3306,5931,6,42708.62
inference,219.07,2435.93,4510.95,6263,5898,6,42927.69
inference,219.26,2363.13,4220.11,5236,5920,6,43146.950000000004
inference,218.52,2442.63,3600.11,4494,5915,6,43365.47
inference,217.73,2471.09,2866.98,3550,5981,6,43583.200000000004
inference,218.01,2425.1,2601.06,3344,6885,6,43801.21
inference,217.92,2551.31,2762.58,3327,6802,6,44019.13
inference,217.86,2543.05,2723.75,3309,6828,6,44236.99
inference,218.27,2393.94,2599.45,3253,6816,6,44455.26
inference,217.8,2402.74,2688.27,3173,6799,6,44673.06
inference,217.52,2256.12,2707.13,3462,6901,6,44890.58
inference,219.62,2348.56,2579.82,3347,6928,6,45110.200000000004
inference,218.96,2483.99,2672.34,3265,6111,6,45329.16
inference,218.53,2396.12,2583.46,3267,6001,6,45547.69
inference,218.0,2414.83,2602.52,3280,6031,6,45765.69
inference,218.78,2402.44,2945.82,3894,6073,6,45984.47
inference,217.87,2431.91,2797.43,3603,6189,6,46202.340000000004
inference,218.34,2508.38,2685.27,3275,6834,6,46420.68
inference,218.24,2414.21,2649.71,3382,6939,6,46638.92
inference,218.4,2532.99,2718.76,3329,6873,6,46857.32
inference,218.33,2357.85,2543.49,3174,7358,6,47075.65
inference,218.06,2359.51,2549.05,2990,6893,6,47293.71
inference,217.87,2244.15,2464.26,3126,6975,6,47511.58
inference,219.09,2357.63,2544.59,3268,7041,6,47730.67
inference,218.89,2391.15,2577.18,3257,6130,6,47949.56
inference,218.65,2385.6,2568.29,3215,6145,6,48168.21
inference,218.05,2406.03,2596.78,3288,6174,6,48386.26
inference,218.87,2357.17,2590.61,3317,6196,6,48605.13
inference,218.09,2437.22,2625.9,3255,6333,6,48823.22
inference,218.21,2380.4,2686.03,3524,7304,6,49041.43
inference,218.52,2518.0,2703.05,3281,7025,6,49259.950000000004
inference,218.46,2488.57,2704.32,3300,6979,6,49478.41
inference,218.32,2376.98,2556.63,3179,7113,6,49696.73
inference,218.34,2327.69,2511.16,2972,6999,6,49915.07
inference,217.68,2207.74,2390.69,2981,7040,6,50132.75
inference,218.39,2239.23,2429.18,3127,7608,6,50351.14
inference,219.4,2212.43,2491.1,3286,6323,6,50570.54
inference,219.35,2367.84,2553.45,3196,6386,6,50789.89
inference,218.99,2375.81,2562.31,3196,6282,6,51008.88
inference,218.39,2228.36,2506.71,3283,6306,6,51227.270000000004
inference,218.55,2322.03,2519.43,3244,6346,6,51445.82
inference,218.95,2340.97,2563.71,3224,6429,6,51664.770000000004
inference,218.46,2401.0,2590.9,3213,6650,6,51883.23
inference,218.51,2398.38,2628.27,3327,7063,6,52101.74
inference,218.51,2483.43,2661.81,3254,7148,6,52320.25
inference,218.32,2340.85,2555.19,3243,7066,6,52538.57
